incident_id,nature,area,agency,reported_dt_raw,address,reported_dt,year,month,day,hour,dow,nature_grp,lat,lon
20-P01164,WELFARE CHECK,PD8,PPD,18:28:08 01/17/20,"351 RANDOLPH AVE, Pocatello, ID 83201",2020-01-17 18:28:08,2020,1,17,18,4,SERVICE,42.8814749,-112.4429579
20-P01176,WELFARE CHECK,PD8,PPD,22:11:18 01/17/20,"404 WAYNE, Pocatello, ID 83201",2020-01-17 22:11:18,2020,1,17,22,4,SERVICE,42.8825464,-112.4451649
20-P01195,SUSPICIOUS,PD8,PPD,04:15:31 01/18/20,"249 JEFFERSON AVE, Pocatello, ID 83201",2020-01-18 04:15:31,2020,1,18,4,5,OTHER,42.8796291,-112.4417474
20-P01224,WANTED PERSON,PD8,PPD,14:24:02 01/18/20,"144 WARREN AVE, Pocatello, ID 83201",2020-01-18 14:24:02,2020,1,18,14,5,OTHER,42.8777365,-112.4489076
20-P01247,SEXUAL ASSAULT,PD8,PPD,19:59:07 01/18/20,"POCATELLO AREA, Pocatello, ID 83201",2020-01-18 19:59:07,2020,1,18,19,5,VIOLENT,,
20-P01254,SUSPICIOUS,PD8,PPD,22:50:31 01/18/20,"WARREN & MAPLE, Pocatello, ID 83201",2020-01-18 22:50:31,2020,1,18,22,5,OTHER,,
20-P01282,VEHICLE BURGLAR,PD8,PPD,10:41:51 01/19/20,"813 PARK AVE, Pocatello, ID 83201",2020-01-19 10:41:51,2020,1,19,10,6,OTHER,42.8898032,-112.4441205
20-P01299,WELFARE CHECK,PD8,PPD,17:07:50 01/19/20,"383 WILLARD AVE, Pocatello, ID 83201",2020-01-19 17:07:50,2020,1,19,17,6,SERVICE,42.881986,-112.4478826
20-P01301,FRAUD,PD8,PPD,17:55:26 01/19/20,"720 YELLOWSTONE AVE, Pocatello, ID 83201",2020-01-19 17:55:26,2020,1,19,17,6,OTHER,42.8882315,-112.4515572
20-P01321,SUSPICIOUS,PD8,PPD,23:05:38 01/19/20,"105 JEFFERSON AVE, Pocatello, ID 83201",2020-01-19 23:05:38,2020,1,19,23,6,OTHER,42.8771092,-112.4417667
20-P01416,WEAPONS OFFENSE,PD8,PPD,16:17:05 01/21/20,"OAK & 12TH, Pocatello, ID 83201",2020-01-21 16:17:05,2020,1,21,16,1,VIOLENT,,
20-P01417,WEAPONS OFFENSE,PD8,PPD,16:33:53 01/21/20,"OAK & 11TH, Pocatello, ID 83201",2020-01-21 16:33:53,2020,1,21,16,1,VIOLENT,,
20-P01436,WELFARE CHECK,PD8,PPD,23:19:20 01/21/20,"687 WILLARD AVE, Pocatello, ID 83201",2020-01-21 23:19:20,2020,1,21,23,1,SERVICE,42.8874653,-112.4478312
20-P01448,SUSPICIOUS,PD8,PPD,09:49:45 01/22/20,"385 JEFFERSON AVE, Pocatello, ID 83201",2020-01-22 09:49:45,2020,1,22,9,2,OTHER,42.882011,-112.4417282
20-P01498,ALARM,PD8,PPD,22:51:40 01/22/20,"254 E PINE ST, Pocatello, ID 83201",2020-01-22 22:51:40,2020,1,22,22,2,OTHER,42.8842685,-112.4492858
20-P01502,WELFARE CHECK,PD8,PPD,23:52:39 01/22/20,"373 WARREN AVE, Pocatello, ID 83201",2020-01-22 23:52:39,2020,1,22,23,2,SERVICE,42.8818342,-112.4490941
20-P01562,SUSPICIOUS,PD8,PPD,17:18:16 01/23/20,"WAYNE & POPLAR, Pocatello, ID 83201",2020-01-23 17:18:16,2020,1,23,17,3,OTHER,,
20-P01575,ACCIDENT,PD8,PPD,22:42:13 01/23/20,"700 WAYNE AVE, Pocatello, ID 83201",2020-01-23 22:42:13,2020,1,23,22,3,OTHER,42.887891,-112.445159
20-P01626,ASSAULT,PD8,PPD,15:17:08 01/24/20,"WAYNE AVE & E PINE ST, Pocatello, ID 83201",2020-01-24 15:17:08,2020,1,24,15,4,VIOLENT,,
20-P01649,WELFARE CHECK,PD8,PPD,19:41:10 01/24/20,"JEFFERSON & CEDAR, Pocatello, ID 83201",2020-01-24 19:41:10,2020,1,24,19,4,SERVICE,,
20-P01656,NOISE COMPLAINT,PD8,PPD,21:27:01 01/24/20,"500 RANDOLPH AVE, Pocatello, ID 83201",2020-01-24 21:27:01,2020,1,24,21,4,DISORDER,42.884287,-112.442709
20-P01657,HARASSMENT,PD8,PPD,21:30:56 01/24/20,"105 JEFFERSON AVE, Pocatello, ID 83201",2020-01-24 21:30:56,2020,1,24,21,4,DISORDER,42.8771092,-112.4417667
20-P01664,WELFARE CHECK,PD8,PPD,22:52:16 01/24/20,"325 WILLARD AVE, Pocatello, ID 83201",2020-01-24 22:52:16,2020,1,24,22,4,SERVICE,42.8810651,-112.4478794
20-P01669,DISTURBANCE,PD8,PPD,23:55:20 01/24/20,"369 E MAPLE ST, Pocatello, ID 83201",2020-01-24 23:55:20,2020,1,24,23,4,DISORDER,42.8804751,-112.4480995
20-P01677,SUSPICIOUS,PD8,PPD,05:16:01 01/25/20,"428 E ELM ST, Pocatello, ID 83201",2020-01-25 05:16:01,2020,1,25,5,5,OTHER,42.8788362,-112.4474422
20-P01703,DISTURBANCE,PD8,PPD,15:28:13 01/25/20,"325 WILLARD AVE, Pocatello, ID 83201",2020-01-25 15:28:13,2020,1,25,15,5,DISORDER,42.8810651,-112.4478794
20-P01712,PARKING PROBLEM,PD8,PPD,18:56:11 01/25/20,"105 JEFFERSON AVE, Pocatello, ID 83201",2020-01-25 18:56:11,2020,1,25,18,5,OTHER,42.8771092,-112.4417667
20-P01820,DISTURBANCE,PD8,PPD,12:37:53 01/27/20,"373 WARREN AVE, Pocatello, ID 83201",2020-01-27 12:37:53,2020,1,27,12,0,DISORDER,42.8818342,-112.4490941
20-P01858,WELFARE CHECK,PD8,PPD,22:43:47 01/27/20,"540 E POPLAR ST, Pocatello, ID 83201",2020-01-27 22:43:47,2020,1,27,22,0,SERVICE,42.886071,-112.445721
20-P01885,CHILD PROTECTIO,PD8,PPD,13:06:20 01/28/20,"375 JEFFERSON AVE, Pocatello, ID 83201",2020-01-28 13:06:20,2020,1,28,13,1,OTHER,42.8818516,-112.441729
20-P01937,HARASSMENT,PD8,PPD,21:56:07 01/28/20,"506 WARREN AVE, Pocatello, ID 83201",2020-01-28 21:56:07,2020,1,28,21,1,DISORDER,42.8844051,-112.4488568
20-P01941,WELFARE CHECK,PD8,PPD,23:28:30 01/28/20,"544 WARREN AVE, Pocatello, ID 83201",2020-01-28 23:28:30,2020,1,28,23,1,SERVICE,42.8850077,-112.4488492
20-P01989,ATTEMPT-LOCATE,PD8,PPD,16:43:32 01/29/20,"OAK & WAYNE, Pocatello, ID 83201",2020-01-29 16:43:32,2020,1,29,16,2,OTHER,,
20-P02018,SUSPICIOUS,PD8,PPD,08:26:40 01/30/20,"POCATELLO AREA, Pocatello, ID 83201",2020-01-30 08:26:40,2020,1,30,8,3,OTHER,,
20-P02048,WANTED PERSON,PD8,PPD,14:44:13 01/30/20,"760 YELLOWSTONE AVE, Pocatello, ID 83201",2020-01-30 14:44:13,2020,1,30,14,3,OTHER,42.8889167,-112.451551
20-P02049,ABANDONED VEHIC,PD8,PPD,14:51:31 01/30/20,"331 WASHINGTON AVE, Pocatello, ID 83201",2020-01-30 14:51:31,2020,1,30,14,3,TRAFFIC,42.881164,-112.4466474
20-P02050,WANTED PERSON,PD8,PPD,15:14:30 01/30/20,"760 YELLOWSTONE AVE, Pocatello, ID 83201",2020-01-30 15:14:30,2020,1,30,15,3,OTHER,42.8889167,-112.451551
20-P02069,911 VERIFY,PD8,PPD,03:05:47 01/31/20,"463 JEFFERSON AVE, Pocatello, ID 83201",2020-01-31 03:05:47,2020,1,31,3,4,OTHER,42.8834705,-112.4417276
20-P02289,SUSPICIOUS,PD8,PPD,04:05:40 02/03/20,"134 WARREN AVE, Pocatello, ID 83201",2020-02-03 04:05:40,2020,2,3,4,0,OTHER,42.8775737,-112.4489042
20-P02301,ORDINANCE VIOL,PD8,PPD,10:57:07 02/03/20,"400 E PINE ST, Pocatello, ID 83201",2020-02-03 10:57:07,2020,2,3,10,0,OTHER,42.884268,-112.447572
20-P02322,ACCIDENT,PD8,PPD,16:57:49 02/03/20,"MAPLE & WASHINGTON, Pocatello, ID 83201",2020-02-03 16:57:49,2020,2,3,16,0,OTHER,,
20-P02339,ANIMAL PROBLEM,PD8,PPD,23:35:35 02/03/20,"615 RANDOLPH AVE, Pocatello, ID 83201",2020-02-03 23:35:35,2020,2,3,23,0,OTHER,42.8863196,-112.4429149
20-P02340,K9 DEPLOYMENT,PD8,PPD,23:41:44 02/03/20,"105 JEFFERSON AVE, Pocatello, ID 83201",2020-02-03 23:41:44,2020,2,3,23,0,OTHER,42.8771092,-112.4417667
20-P02341,DRUG VIOLATION,PD8,PPD,23:56:16 02/03/20,"105 JEFFERSON AVE, Pocatello, ID 83201",2020-02-03 23:56:16,2020,2,3,23,0,OTHER,42.8771092,-112.4417667
20-P02361,ACCIDENT,PD8,PPD,10:50:00 02/04/20,"POPLAR & JEFFERSON, Pocatello, ID 83201",2020-02-04 10:50:00,2020,2,4,10,1,OTHER,,
20-P02371,PARKING PROBLEM,PD8,PPD,12:40:15 02/04/20,"344 WARREN AVE, Pocatello, ID 83201",2020-02-04 12:40:15,2020,2,4,12,1,OTHER,42.8813841,-112.4488667
20-P02433,SUSPICIOUS,PD8,PPD,11:35:33 02/05/20,"128 WASHINGTON AVE, Pocatello, ID 83201",2020-02-05 11:35:33,2020,2,5,11,2,OTHER,42.8775051,-112.4464532
20-P02449,TRAFFIC OFFENSE,PD8,PPD,15:52:07 02/05/20,"300 WILLARD AVE, Pocatello, ID 83201",2020-02-05 15:52:07,2020,2,5,15,2,TRAFFIC,42.880685,-112.447654
20-P02460,THEFT,PD8,PPD,18:24:07 02/05/20,"517 E CEDAR ST, Pocatello, ID 83201",2020-02-05 18:24:07,2020,2,5,18,2,PROPERTY,42.8876903,-112.4461648
20-P02473,WANTED PERSON,PD8,PPD,23:54:22 02/05/20,"CEDAR & WARREN, Pocatello, ID 83201",2020-02-05 23:54:22,2020,2,5,23,2,OTHER,,
20-P02474,TRAFFIC OFFENSE,PD8,PPD,23:58:37 02/05/20,"CEDAR & WARREN, Pocatello, ID 83201",2020-02-05 23:58:37,2020,2,5,23,2,TRAFFIC,,
20-P02477,ABANDONED VEHIC,PD8,PPD,03:49:00 02/06/20,"WAYNE & CEDAR, Pocatello, ID 83201",2020-02-06 03:49:00,2020,2,6,3,3,TRAFFIC,,
20-P02526,PARKING PROBLEM,PD8,PPD,15:08:10 02/06/20,"WAYNE & CEDAR, Pocatello, ID 83201",2020-02-06 15:08:10,2020,2,6,15,3,OTHER,,
20-P02532,JUVENILE PROB,PD8,PPD,16:06:33 02/06/20,"MAPLE & WAYNE, Pocatello, ID 83201",2020-02-06 16:06:33,2020,2,6,16,3,OTHER,,
20-P02534,ACCIDENT,PD8,PPD,17:04:45 02/06/20,"CEDAR & JEFFERSON, Pocatello, ID 83201",2020-02-06 17:04:45,2020,2,6,17,3,OTHER,,
20-P02535,TRAFFIC HAZARD,PD8,PPD,17:06:12 02/06/20,"WAYNE & OAK, Pocatello, ID 83201",2020-02-06 17:06:12,2020,2,6,17,3,TRAFFIC,,
20-P02575,SUSPICIOUS,PD8,PPD,12:09:00 02/07/20,"710 RANDOLPH, Pocatello, ID 83201",2020-02-07 12:09:00,2020,2,7,12,4,OTHER,42.8880675,-112.4426853
20-P02578,DISTURBANCE,PD8,PPD,13:06:51 02/07/20,"106 PARK AVE, Pocatello, ID 83201",2020-02-07 13:06:51,2020,2,7,13,4,DISORDER,42.8771512,-112.4439708
20-P02622,DISTURBANCE,PD8,PPD,23:29:39 02/07/20,"756 WAYNE AVE, Pocatello, ID 83201",2020-02-07 23:29:39,2020,2,7,23,4,DISORDER,42.8888491,-112.4451541
20-P02623,DISTURBANCE,PD8,PPD,00:03:23 02/08/20,"352 WAYNE AVE, Pocatello, ID 83201",2020-02-08 00:03:23,2020,2,8,0,5,DISORDER,42.8815102,-112.4451708
20-P02721,DISTURBANCE,PD8,PPD,17:38:18 02/09/20,"292 RANDOLPH AVE, Pocatello, ID 83201",2020-02-09 17:38:18,2020,2,9,17,6,DISORDER,42.8803364,-112.4427446
20-P02805,ABANDONED VEHIC,PD8,PPD,16:35:24 02/10/20,"770 WAYNE, Pocatello, ID 83201",2020-02-10 16:35:24,2020,2,10,16,0,TRAFFIC,42.8890886,-112.4451529
20-P02808,ABANDONED VEHIC,PD8,PPD,16:44:25 02/10/20,"770 WAYNE, Pocatello, ID 83201",2020-02-10 16:44:25,2020,2,10,16,0,TRAFFIC,42.8890886,-112.4451529
20-P02809,ABANDONED VEHIC,PD8,PPD,16:46:13 02/10/20,"770 WAYNE, Pocatello, ID 83201",2020-02-10 16:46:13,2020,2,10,16,0,TRAFFIC,42.8890886,-112.4451529
20-P02881,ATTEMPT-LOCATE,PD8,PPD,15:11:25 02/11/20,"100 RANDOLPH AVE, Pocatello, ID 83201",2020-02-11 15:11:25,2020,2,11,15,1,OTHER,42.877051,-112.442754
20-P02898,DRUG VIOLATION,PD8,PPD,18:09:28 02/11/20,"138 RANDOLPH AVE, Pocatello, ID 83201",2020-02-11 18:09:28,2020,2,11,18,1,OTHER,42.8776555,-112.4427602
20-P02900,ACCIDENT,PD8,PPD,18:49:12 02/11/20,"12TH & OAK, Pocatello, ID 83201",2020-02-11 18:49:12,2020,2,11,18,1,OTHER,,
20-P02907,WANTED PERSON,PD8,PPD,20:01:07 02/11/20,"138 RANDOLPH AVE, Pocatello, ID 83201",2020-02-11 20:01:07,2020,2,11,20,1,OTHER,42.8776555,-112.4427602
20-P02941,DISTURBANCE,PD8,PPD,12:16:52 02/12/20,"756 WAYNE AVE, Pocatello, ID 83201",2020-02-12 12:16:52,2020,2,12,12,2,DISORDER,42.8888491,-112.4451541
20-P02953,CHILD PROTECTIO,PD8,PPD,14:10:37 02/12/20,"747 WILLARD AVE, Pocatello, ID 83201",2020-02-12 14:10:37,2020,2,12,14,2,OTHER,42.8890726,-112.4478205
20-P03004,CHILD PROTECTIO,PD8,PPD,07:47:59 02/13/20,"621 WARREN AVE, Pocatello, ID 83201",2020-02-13 07:47:59,2020,2,13,7,3,OTHER,42.8864235,-112.4490682
20-P03025,FRAUD,PD8,PPD,12:08:00 02/11/20,"409 WASHINGTON AVE, Pocatello, ID 83201",2020-02-11 12:08:00,2020,2,11,12,1,OTHER,42.8826101,-112.4466345
20-P03084,DISTURBANCE,PD8,PPD,21:21:32 02/13/20,"249 JEFFERSON AVE, Pocatello, ID 83201",2020-02-13 21:21:32,2020,2,13,21,3,DISORDER,42.8796291,-112.4417474
20-P03093,DISTURBANCE,PD8,PPD,00:46:40 02/14/20,"249 JEFFERSON AVE, Pocatello, ID 83201",2020-02-14 00:46:40,2020,2,14,0,4,DISORDER,42.8796291,-112.4417474
20-P03097,DISTURBANCE,PD8,PPD,01:39:57 02/14/20,"129 WAYNE AVE, Pocatello, ID 83201",2020-02-14 01:39:57,2020,2,14,1,4,DISORDER,42.8775047,-112.445431
20-P03108,HARASSMENT,PD8,PPD,08:23:21 02/14/20,"422 RANDOLPH AVE, Pocatello, ID 83201",2020-02-14 08:23:21,2020,2,14,8,4,DISORDER,42.8828328,-112.4427238
20-P03113,DISTURBANCE,PD8,PPD,10:36:25 02/14/20,"325 PARK AVE, Pocatello, ID 83201",2020-02-14 10:36:25,2020,2,14,10,4,DISORDER,42.8810693,-112.4441939
20-P03117,DOMESTIC ASLT,PD8,PPD,10:49:51 02/14/20,"687 WARREN AVE, Pocatello, ID 83201",2020-02-14 10:49:51,2020,2,14,10,4,VIOLENT,42.8874613,-112.4490689
20-P03123,THEFT,PD8,PPD,12:35:04 02/14/20,"760 YELLOWSTONE AVE, Pocatello, ID 83201",2020-02-14 12:35:04,2020,2,14,12,4,PROPERTY,42.8889167,-112.451551
20-P03126,WANTED PERSON,PD8,PPD,12:47:59 02/14/20,"760 YELLOWSTONE AVE, Pocatello, ID 83201",2020-02-14 12:47:59,2020,2,14,12,4,OTHER,42.8889167,-112.451551
20-P03203,ACCIDENT,PD8,PPD,13:26:55 02/15/20,"760 YELLOWSTONE AVE, Pocatello, ID 83201",2020-02-15 13:26:55,2020,2,15,13,5,OTHER,42.8889167,-112.451551
20-P03235,DISTURBANCE,PD8,PPD,01:03:25 02/16/20,"756 WAYNE, Pocatello, ID 83201",2020-02-16 01:03:25,2020,2,16,1,6,DISORDER,42.8888491,-112.4451541
20-P03265,SUSPICIOUS,PD8,PPD,16:04:30 02/16/20,"160 PARK AVE, Pocatello, ID 83201",2020-02-16 16:04:30,2020,2,16,16,6,OTHER,42.878008,-112.4439776
20-P03284,HARASSMENT,PD8,PPD,22:42:56 02/16/20,"544 WARREN AVE, Pocatello, ID 83201",2020-02-16 22:42:56,2020,2,16,22,6,DISORDER,42.8850077,-112.4488492
20-P03285,NOISE COMPLAINT,PD8,PPD,23:15:51 02/16/20,"WARREN & MAPLE, Pocatello, ID 83201",2020-02-16 23:15:51,2020,2,16,23,6,DISORDER,,
20-P03298,ABANDONED VEHIC,PD8,PPD,10:41:27 02/17/20,"300 PARK AVE, Pocatello, ID 83201",2020-02-17 10:41:27,2020,2,17,10,0,TRAFFIC,42.88069,-112.443972
20-P03299,ABANDONED VEHIC,PD8,PPD,10:41:09 02/17/20,"490 PARK AVE, Pocatello, ID 83201",2020-02-17 10:41:09,2020,2,17,10,0,TRAFFIC,42.8839032,-112.4439403
20-P03349,FRAUD,PD8,PPD,09:30:40 02/18/20,"509 WILLARD AVE, Pocatello, ID 83201",2020-02-18 09:30:40,2020,2,18,9,1,OTHER,42.8844377,-112.4478516
20-P03374,WELFARE CHECK,PD8,PPD,14:06:24 02/18/20,"428 E ELM ST, Pocatello, ID 83201",2020-02-18 14:06:24,2020,2,18,14,1,SERVICE,42.8788362,-112.4474422
20-P03378,WELFARE CHECK,PD8,PPD,14:37:23 02/18/20,"316 E POPLAR, Pocatello, ID 83201",2020-02-18 14:37:23,2020,2,18,14,1,SERVICE,42.8860703,-112.4487488
20-P03399,DISTURBANCE,PD8,PPD,21:40:55 02/18/20,"321 RANDOLPH AVE, Pocatello, ID 83201",2020-02-18 21:40:55,2020,2,18,21,1,DISORDER,42.8809986,-112.4429616
20-P03425,SEXUAL ASSAULT,PD8,PPD,11:00:14 02/19/20,"333 WAYNE AVE, Pocatello, ID 83201",2020-02-19 11:00:14,2020,2,19,11,2,VIOLENT,42.8811975,-112.445402
20-P03420,ATTEMPT-LOCATE,PD8,PPD,10:23:05 02/19/20,"JEFFERSON & ELM, Pocatello, ID 83201",2020-02-19 10:23:05,2020,2,19,10,2,OTHER,,
20-P03604,WELFARE CHECK,PD8,PPD,21:24:05 02/21/20,"830 WASHINGTON AVE, Pocatello, ID 83201",2020-02-21 21:24:05,2020,2,21,21,4,SERVICE,42.8901893,-112.4462878
20-P03606,SUSPICIOUS,PD8,PPD,21:56:51 02/21/20,"540 E POPLAR, Pocatello, ID 83201",2020-02-21 21:56:51,2020,2,21,21,4,OTHER,42.886071,-112.445721
20-P03629,WANTED PERSON,PD8,PPD,11:57:40 02/22/20,"300 WILLARD AVE, Pocatello, ID 83201",2020-02-22 11:57:40,2020,2,22,11,5,OTHER,42.880685,-112.447654
20-P03630,K9 DEPLOYMENT,PD8,PPD,12:03:29 02/22/20,"300 WILLARD AVE, Pocatello, ID 83201",2020-02-22 12:03:29,2020,2,22,12,5,OTHER,42.880685,-112.447654
20-P03631,DISTURBANCE,PD8,PPD,12:05:42 02/22/20,"E ELM ST & WARREN AVE, Pocatello, ID 83201",2020-02-22 12:05:42,2020,2,22,12,5,DISORDER,,
20-P03634,DISTURBANCE,PD8,PPD,13:16:01 02/22/20,"756 WAYNE AVE, Pocatello, ID 83201",2020-02-22 13:16:01,2020,2,22,13,5,DISORDER,42.8888491,-112.4451541
20-P03648,ALARM,PD8,PPD,17:15:19 02/22/20,"575 WAYNE AVE, Pocatello, ID 83201",2020-02-22 17:15:19,2020,2,22,17,5,OTHER,42.8854859,-112.4453902
20-P03653,WELFARE CHECK,PD8,PPD,19:00:44 02/22/20,"YOUNG & OAK, Pocatello, ID 83201",2020-02-22 19:00:44,2020,2,22,19,5,SERVICE,,
20-P03662,ALARM,PD8,PPD,00:54:27 02/23/20,"575 WAYNE AVE, Pocatello, ID 83201",2020-02-23 00:54:27,2020,2,23,0,6,OTHER,42.8854859,-112.4453902
20-P03727,LICENSING,PD8,PPD,09:33:14 02/24/20,"732 WASHINGTON AVE, Pocatello, ID 83201",2020-02-24 09:33:14,2020,2,24,9,0,OTHER,42.8887645,-112.4463599
20-P03748,FRAUD,PD8,PPD,14:11:19 02/24/20,"687 WARREN AVE, Pocatello, ID 83201",2020-02-24 14:11:19,2020,2,24,14,0,OTHER,42.8874613,-112.4490689
20-P03760,COURT ORDERS,PD8,PPD,16:09:31 02/24/20,"637 WARREN AVE, Pocatello, ID 83201",2020-02-24 16:09:31,2020,2,24,16,0,OTHER,42.8866751,-112.4490684
20-P03762,SUSPICIOUS,PD8,PPD,16:29:12 02/24/20,"105 JEFFERSON AVE, Pocatello, ID 83201",2020-02-24 16:29:12,2020,2,24,16,0,OTHER,42.8771092,-112.4417667
20-P03770,WELFARE CHECK,PD8,PPD,18:56:43 02/24/20,"312 PARK AVE, Pocatello, ID 83201",2020-02-24 18:56:43,2020,2,24,18,0,SERVICE,42.8808799,-112.443972
20-P03771,ABANDONED VEHIC,PD8,PPD,19:12:53 02/24/20,"312 PARK AVE, Pocatello, ID 83201",2020-02-24 19:12:53,2020,2,24,19,0,TRAFFIC,42.8808799,-112.443972
20-P03796,ACCIDENT,PD8,PPD,07:56:05 02/25/20,"12TH & OAK, Pocatello, ID 83201",2020-02-25 07:56:05,2020,2,25,7,1,OTHER,,
20-P03819,AGENCY ASSIST,PD8,PPD,13:52:06 02/25/20,"303 E PINE ST, Pocatello, ID 83201",2020-02-25 13:52:06,2020,2,25,13,1,OTHER,42.884105,-112.4487983
20-P03852,ABANDONED VEHIC,PD8,PPD,09:33:29 02/26/20,"303 E PINE ST, Pocatello, ID 83201",2020-02-26 09:33:29,2020,2,26,9,2,TRAFFIC,42.884105,-112.4487983
20-P03853,ABANDONED VEHIC,PD8,PPD,09:43:33 02/26/20,"328 WILLARD AVE, Pocatello, ID 83201",2020-02-26 09:43:33,2020,2,26,9,2,TRAFFIC,42.8811284,-112.4476549
20-P03919,UNATTENDED DEAT,PD8,PPD,10:28:46 02/27/20,"613 WILLARD AVE, Pocatello, ID 83201",2020-02-27 10:28:46,2020,2,27,10,3,OTHER,42.8863077,-112.4478388
20-P03956,WELFARE CHECK,PD8,PPD,16:52:26 02/27/20,"520 WARREN AVE, Pocatello, ID 83201",2020-02-27 16:52:26,2020,2,27,16,3,SERVICE,42.8846271,-112.448854
20-P03968,WELFARE CHECK,PD8,PPD,20:04:47 02/27/20,"687 WARREN AVE, Pocatello, ID 83201",2020-02-27 20:04:47,2020,2,27,20,3,SERVICE,42.8874613,-112.4490689
20-P03991,CHILD PROTECTIO,PD8,PPD,09:26:02 02/28/20,"312 PARK AVE, Pocatello, ID 83201",2020-02-28 09:26:02,2020,2,28,9,4,OTHER,42.8808799,-112.443972
20-P04004,COURT ORDERS,PD8,PPD,12:49:33 02/28/20,"687 WARREN AVE, Pocatello, ID 83201",2020-02-28 12:49:33,2020,2,28,12,4,OTHER,42.8874613,-112.4490689
20-P04006,VANDALISM,PD8,PPD,13:32:46 02/28/20,"429 WASHINGTON AVE, Pocatello, ID 83201",2020-02-28 13:32:46,2020,2,28,13,4,OTHER,42.8829327,-112.4466333
20-P04010,WELFARE CHECK,PD8,PPD,13:29:07 02/28/20,"181 WASHINGTON AVE, Pocatello, ID 83201",2020-02-28 13:29:07,2020,2,28,13,4,SERVICE,42.8783404,-112.4466647
20-P04060,DISTURBANCE,PD8,PPD,04:35:47 02/29/20,"517 E CEDAR ST, Pocatello, ID 83201",2020-02-29 04:35:47,2020,2,29,4,5,DISORDER,42.8876903,-112.4461648
20-P04114,WELFARE CHECK,PD8,PPD,23:39:34 02/29/20,"825 PARK AVE, Pocatello, ID 83201",2020-02-29 23:39:34,2020,2,29,23,5,SERVICE,42.8900075,-112.4441185
20-P04203,ACCIDENT,PD8,PPD,17:59:45 03/02/20,"JEFFERSON & POPLAR, Pocatello, ID 83201",2020-03-02 17:59:45,2020,3,2,17,0,OTHER,,
20-P04234,DISTURBANCE,PD8,PPD,10:20:29 03/03/20,"249 JEFFERSON AVE, Pocatello, ID 83201",2020-03-03 10:20:29,2020,3,3,10,1,DISORDER,42.8796291,-112.4417474
20-P04239,DRUG VIOLATION,PD8,PPD,11:04:51 03/03/20,"105 JEFFERSON AVE, Pocatello, ID 83201",2020-03-03 11:04:51,2020,3,3,11,1,OTHER,42.8771092,-112.4417667
20-P04256,THEFT,PD8,PPD,14:06:35 03/03/20,"720 YELLOWSTONE AVE, Pocatello, ID 83201",2020-03-03 14:06:35,2020,3,3,14,1,PROPERTY,42.8882315,-112.4515572
20-P04310,CHILD PROTECTIO,PD8,PPD,10:06:48 03/04/20,"631 WILLARD AVE, Pocatello, ID 83201",2020-03-04 10:06:48,2020,3,4,10,2,OTHER,42.8865893,-112.4478369
20-P04347,CIVIL,PD8,PPD,19:16:18 03/04/20,"560 E OAK ST, Pocatello, ID 83201",2020-03-04 19:16:18,2020,3,4,19,2,OTHER,42.8770162,-112.4455306
20-P04384,MISSING PERSON,PD8,PPD,11:47:49 03/05/20,"480 WASHINGTON AVE, Pocatello, ID 83201",2020-03-05 11:47:49,2020,3,5,11,3,SERVICE,42.8837706,-112.4464071
20-P04488,SUSPICIOUS,PD8,PPD,15:01:58 03/06/20,"495 WILLARD AVE, Pocatello, ID 83201",2020-03-06 15:01:58,2020,3,6,15,4,OTHER,42.8839986,-112.4478533
20-P04503,COURT ORDERS,PD8,PPD,16:42:18 03/06/20,"308 WASHINGTON AVE, Pocatello, ID 83201",2020-03-06 16:42:18,2020,3,6,16,4,OTHER,42.8808169,-112.4464268
20-P04504,DISTURBANCE,PD8,PPD,16:44:13 03/06/20,"440 WASHINGTON AVE, Pocatello, ID 83201",2020-03-06 16:44:13,2020,3,6,16,4,DISORDER,42.8831253,-112.4464096
20-P04512,WELFARE CHECK,PD8,PPD,18:12:08 03/06/20,"235 WILLARD AVE, Pocatello, ID 83201",2020-03-06 18:12:08,2020,3,6,18,4,SERVICE,42.8794176,-112.4478824
20-P04607,COURT ORDERS,PD8,PPD,10:32:37 03/08/20,"750 PARK AVE, Pocatello, ID 83201",2020-03-08 10:32:37,2020,3,8,10,6,OTHER,42.888747,-112.4439067
20-P04639,WANTED PERSON,PD8,PPD,17:04:49 03/08/20,"438 E ELM ST, Pocatello, ID 83201",2020-03-08 17:04:49,2020,3,8,17,6,OTHER,42.8788366,-112.4473826
20-P04657,ACCIDENT,PD8,PPD,02:34:12 03/09/20,"656 WAYNE AVE, Pocatello, ID 83201",2020-03-09 02:34:12,2020,3,9,2,0,OTHER,42.8870234,-112.4451281
20-P04662,WANTED PERSON,PD8,PPD,05:16:19 03/09/20,"656 WAYNE, Pocatello, ID 83201",2020-03-09 05:16:19,2020,3,9,5,0,OTHER,42.8870234,-112.4451281
20-P04718,ALARM,PD8,PPD,16:08:35 03/09/20,"786 WAYNE AVE, Pocatello, ID 83201",2020-03-09 16:08:35,2020,3,9,16,0,OTHER,42.8893624,-112.4451515
20-P04731,JUVENILE PROB,PD8,PPD,19:13:54 03/09/20,"253 E PINE ST, Pocatello, ID 83201",2020-03-09 19:13:54,2020,3,9,19,0,OTHER,42.8841035,-112.4492883
